0.4420413672924042,-0.22477371990680695,-0.18436969816684723,-0.20961302518844604,0.30807480216026306,0.23298875987529755,-0.3434199392795563,0.24969853460788727,0.24881620705127716,-0.18215757608413696,0.27195876836776733,-0.25807616114616394,-0.25963109731674194,0.2528644800186157,0.23657509684562683,0.2432093620300293,1753198681.0798948
0.441802442073822,-0.22444157302379608,-0.18398797512054443,-0.2094525843858719,0.30786004662513733,0.23337015509605408,-0.34404268860816956,0.24917978048324585,0.24864065647125244,-0.1823430061340332,0.2724369764328003,-0.2579565942287445,-0.25928255915641785,0.25186675786972046,0.23694735765457153,0.24341130256652832,1753198681.0883284
0.44262951612472534,-0.22464963793754578,-0.18382059037685394,-0.20904245972633362,0.3078945577144623,0.2335519790649414,-0.3434383273124695,0.24982841312885284,0.24907982349395752,-0.18285751342773438,0.27200108766555786,-0.258079469203949,-0.2586618661880493,0.25317811965942383,0.2364715188741684,0.24273313581943512,1753198681.0980926
0.44212812185287476,-0.2245320826768875,-0.18357977271080017,-0.2087995707988739,0.30734163522720337,0.23330645263195038,-0.3434765636920929,0.2499392032623291,0.24867083132266998,-0.18242321908473969,0.27180215716362,-0.25752967596054077,-0.2593875825405121,0.2526978850364685,0.23663468658924103,0.24243001639842987,1753198681.1080954
0.44225648045539856,-0.2247508317232132,-0.18416202068328857,-0.20941248536109924,0.3076755702495575,0.23340363800525665,-0.34340885281562805,0.24957221746444702,0.2484317272901535,-0.1823703795671463,0.2721247673034668,-0.2577153444290161,-0.25855258107185364,0.25265759229660034,0.23715579509735107,0.24285538494586945,1753198681.1181817
0.44235122203826904,-0.2247188687324524,-0.18385137617588043,-0.20993036031723022,0.3084646165370941,0.23327626287937164,-0.34395769238471985,0.2491849660873413,0.24923421442508698,-0.18242526054382324,0.27159446477890015,-0.25813987851142883,-0.2589380443096161,0.252261757850647,0.23642201721668243,0.24241410195827484,1753198681.1280599
0.44239646196365356,-0.2247878909111023,-0.18322068452835083,-0.20949168503284454,0.30777329206466675,0.233540341258049,-0.34314584732055664,0.24962998926639557,0.2487541139125824,-0.1825556457042694,0.27210715413093567,-0.2576560974121094,-0.25863218307495117,0.25273874402046204,0.236085444688797,0.24307607114315033,1753198681.1379664
0.44238588213920593,-0.2249719649553299,-0.18441888689994812,-0.20883484184741974,0.3074934184551239,0.23356054723262787,-0.3435845673084259,0.24956285953521729,0.2488369643688202,-0.18289083242416382,0.2719945013523102,-0.25770682096481323,-0.25847363471984863,0.25290417671203613,0.23649989068508148,0.24252228438854218,1753198681.1482751
0.44210782647132874,-0.2252340465784073,-0.18402943015098572,-0.20946183800697327,0.30762210488319397,0.23386435210704803,-0.34343060851097107,0.24936777353286743,0.24931620061397552,-0.182542085647583,0.2724859416484833,-0.25770917534828186,-0.25889852643013,0.2527116537094116,0.23646147549152374,0.24290834367275238,1753198681.1580288
0.44220200181007385,-0.224745973944664,-0.1837628185749054,-0.20931236445903778,0.30766230821609497,0.23299239575862885,-0.3437793254852295,0.24934203922748566,0.2489594966173172,-0.1825679987668991,0.2718428075313568,-0.2577764689922333,-0.25934404134750366,0.25296327471733093,0.23668700456619263,0.24298487603664398,1753198681.1680048
0.44258731603622437,-0.2251264750957489,-0.1841178685426712,-0.20941057801246643,0.30791759490966797,0.23320426046848297,-0.34358328580856323,0.2494577020406723,0.2490147054195404,-0.18286997079849243,0.27224835753440857,-0.2574458122253418,-0.2586778998374939,0.252732515335083,0.23660115897655487,0.24245497584342957,1753198681.1783082
